INFO    list of variables ['conv2d/kernel:0', 'Variable:0', 'Variable_1:0', 'conv2d_1/kernel:0', 'Variable_2:0', 'Variable_3:0', 'dense/kernel:0', 'dense/bias:0', 'dense_1/kernel:0', 'dense_1/bias:0', 'dense_2/kernel:0', 'dense_2/bias:0']
INFO    Epoch 0: Loss: 0.6258748769760132, accuracy: 0.09000000357627869
INFO    (Test(batch):   Loss: 0.3283689618110657, accuracy: 0.07999999821186066
INFO    Epoch 100: Loss: 0.2727029323577881, accuracy: 0.6850000023841858
INFO    (Test(batch):   Loss: 0.2710472643375397, accuracy: 0.5899999737739563
INFO    Epoch 200: Loss: 0.21003557741641998, accuracy: 0.7850000262260437
INFO    (Test(batch):   Loss: 0.2059355527162552, accuracy: 0.8349999785423279
INFO    Epoch 300: Loss: 0.15787026286125183, accuracy: 0.8500000238418579
INFO    (Test(batch):   Loss: 0.14944355189800262, accuracy: 0.875
INFO    Epoch 400: Loss: 0.11783747375011444, accuracy: 0.8999999761581421
INFO    (Test(batch):   Loss: 0.11750806868076324, accuracy: 0.9399999976158142
INFO    Epoch 500: Loss: 0.09784293174743652, accuracy: 0.9200000166893005
INFO    (Test(batch):   Loss: 0.08753473311662674, accuracy: 0.925000011920929
INFO    Epoch 600: Loss: 0.08058851212263107, accuracy: 0.9350000023841858
INFO    (Test(batch):   Loss: 0.07151596993207932, accuracy: 0.9750000238418579
INFO    Epoch 700: Loss: 0.06693655252456665, accuracy: 0.9300000071525574
INFO    (Test(batch):   Loss: 0.05482446029782295, accuracy: 0.9649999737739563
INFO    Epoch 800: Loss: 0.05014914646744728, accuracy: 0.9649999737739563
INFO    (Test(batch):   Loss: 0.055433519184589386, accuracy: 0.9449999928474426
INFO    Epoch 900: Loss: 0.05557713285088539, accuracy: 0.9399999976158142
INFO    (Test(batch):   Loss: 0.0427841879427433, accuracy: 0.9750000238418579
INFO    Epoch 1000: Loss: 0.04599124193191528, accuracy: 0.9599999785423279
INFO    (Test(batch):   Loss: 0.04045620560646057, accuracy: 0.9700000286102295
INFO    Epoch 1100: Loss: 0.03915347158908844, accuracy: 0.9649999737739563
INFO    (Test(batch):   Loss: 0.03746833652257919, accuracy: 0.9800000190734863
INFO    Epoch 1200: Loss: 0.035405971109867096, accuracy: 0.9750000238418579
INFO    (Test(batch):   Loss: 0.034803103655576706, accuracy: 0.9649999737739563
INFO    Epoch 1300: Loss: 0.03426308557391167, accuracy: 0.9700000286102295
INFO    (Test(batch):   Loss: 0.031414471566677094, accuracy: 0.9750000238418579
INFO    Epoch 1400: Loss: 0.030500955879688263, accuracy: 0.9750000238418579
INFO    (Test(batch):   Loss: 0.032483093440532684, accuracy: 0.9700000286102295
INFO    Epoch 1500: Loss: 0.030018197372555733, accuracy: 0.9599999785423279
INFO    (Test(batch):   Loss: 0.026474228128790855, accuracy: 0.9800000190734863
INFO    Epoch 1600: Loss: 0.023093068972229958, accuracy: 0.9850000143051147
INFO    (Test(batch):   Loss: 0.02769501507282257, accuracy: 0.9800000190734863
INFO    Epoch 1700: Loss: 0.02097506634891033, accuracy: 0.9900000095367432
INFO    (Test(batch):   Loss: 0.02567027322947979, accuracy: 0.9800000190734863
INFO    Epoch 1800: Loss: 0.021984953433275223, accuracy: 0.9800000190734863
